date,username,replies,retweets,favorites,text,geo,mentions,hashtags,id,original,score,neg,neu,pos,compound,label
2019-01-07 22:17:31,js_henderson,3,0,1,"just got a letter from statefarm that they will be dropping me as a homeowner policy customer as we have had 2 basement floods in the past 2 years ($13673.24 total). i have been a state farm auto, life, and home customer for &gt; 25 years. i have 4 vehicles insured through... /1",,@StateFarm,,1082400867876290561,"Just got a letter from @StateFarm that they will be dropping me as a homeowner policy customer as we have had 2 basement floods in the past 2 years ($13673.24 total). I have been a State Farm Auto, Life, and Home customer for &gt; 25 years. I have 4 vehicles insured through... /1","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral
2019-01-06 02:18:01,DonHavi,0,0,1,my neighbor gave me some fire that's what a real neighbor is take notes statefarm,,@StateFarm,,1081736615741947904,My neighbor gave me some fire that's what a real neighbor is take notes @StateFarm,"{'neg': 0.146, 'neu': 0.854, 'pos': 0.0, 'compound': -0.34}",0.146,0.854,0.0,-0.34,negative
2019-01-05 21:45:52,ThisIsntLukeH,0,0,1,"man, aaron rogers has really gotten into a lot of car accidents and suffered a lot of property damage since he became a spokesperson for state farm.",,,,1081668128768180224,"Man, Aaron Rogers has really gotten into a lot of car accidents and suffered a lot of property damage since he became a spokesperson for State Farm.","{'neg': 0.266, 'neu': 0.734, 'pos': 0.0, 'compound': -0.8271}",0.266,0.734,0.0,-0.8271,negative
2019-01-04 20:00:01,bored155,1,0,0,"over two weeks and still waiting for statefarm to come inspect our uninhabitable water-damaged home. our family is displaced and we're not feeling the whole ""like a good neighbor"" thing...",,@StateFarm,,1081279100042366982,"Over two weeks and still waiting for @StateFarm to come inspect our uninhabitable water-damaged home. Our family is displaced and we're not feeling the whole ""Like a good neighbor"" thing...","{'neg': 0.041, 'neu': 0.8, 'pos': 0.16, 'compound': 0.6162}",0.041,0.8,0.16,0.6162,positive
2019-01-04 18:00:10,RedCrossPhilly,0,2,2,"our home fire cand aign aims to reduce the number of fire-related deaths and injuries by 25 percent over five years. thank you to statefarm, a #ready365 partner who helps support this initiative and our disaster response throughout eastern pennsylvania. #communitypartner",,@StateFarm,#Ready365 #communitypartner,1081248940236984322,"Our Home Fire Campaign aims to reduce the number of fire-related deaths and injuries by 25 percent over five years. Thank you to @StateFarm, a #Ready365 partner who helps support this initiative and our disaster response throughout Eastern Pennsylvania. #communitypartner","{'neg': 0.128, 'neu': 0.692, 'pos': 0.18, 'compound': 0.1531}",0.128,0.692,0.18,0.1531,neutral
2019-01-03 22:50:00,CLarouex,1,0,0,guy “repairing” our ceiling after hurricane michael using spray paint because the insurance company told him to. statefarm,,@StateFarm,,1080959492450336769,Guy “repairing” our ceiling after Hurricane Michael using spray paint because the insurance company told him to. @statefarm,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral
2019-01-03 15:06:23,NoelleStraub,0,0,0,major insurers are increasingly using data analytics to assess #wildfire risk allstate statefarm verisk #stateline,,@Allstate @StateFarm @Verisk,#wildfire #Stateline,1080842818699083777,Major insurers are increasingly using data analytics to assess #wildfire risk @Allstate @Statefarm @Verisk #Stateline,"{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.2732}",0.13,0.87,0.0,-0.2732,neutral
2019-01-02 18:27:11,KortneyAmos,5,1,2,"did you know that barry manilow wrote jingles for a number of companies during the '60s and '70s, including mcdonald's, stridex, dodge, and band-aid? he’s also responsible for one of the catchiest commercial jingles of all time: state farm's ""like a good neighbor.""",,,,1080530963610853377,"Did you know that Barry Manilow wrote jingles for a number of companies during the '60s and '70s, including McDonald's, Stridex, Dodge, and Band-Aid? He’s also responsible for one of the catchiest commercial jingles of all time: State Farm's ""Like a Good Neighbor.""","{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.7906}",0.0,0.812,0.188,0.7906,positive
2019-01-02 17:29:01,kespry,0,1,1,"""kespry is working with both state farm and farmers insurance, compressing the process for assessing hurricane-damage claims from three homes per day to three homes per hour."" read more in iotworldtoday:",,@IoTWorldToday,,1080516322717503489,"""Kespry is working with both State Farm and Farmers Insurance, compressing the process for assessing hurricane-damage claims from three homes per day to three homes per hour."" Read more in @IoTWorldToday:","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral
2019-02-28 00:55:09,DaveJordanWITN,0,0,1,state farm insurance donates 150 home protection devices to new bern and ; township 7 volunteer fire departments after the first responders worked around the clock to help residents during hurricane florence not knowing the status of their own homes. ,,,,1100922316748439553,State Farm Insurance donates 150 home protection devices to New Bern &amp; Township 7 Volunteer Fire Departments after the first responders worked around the clock to help residents during Hurricane Florence not knowing the status of their own homes. ,"{'neg': 0.056, 'neu': 0.882, 'pos': 0.063, 'compound': 0.0772}",0.056,0.882,0.063,0.0772,neutral
2019-02-26 21:14:50,ErikaThrasher,2,0,1,is anyone else having trouble with homeowners insurance?? we had excessive water damage after the recent flooding and statefarm is completely refusing to help,,@StateFarm,,1100504487653978112,is anyone else having trouble with homeowners insurance?? we had excessive water damage after the recent flooding and @StateFarm is completely refusing to help,"{'neg': 0.287, 'neu': 0.621, 'pos': 0.092, 'compound': -0.7422}",0.287,0.621,0.092,-0.7422,negative
2019-02-26 18:16:33,LOhateVE,1,0,0,statefarm i was told by gwen you do not take shop estimates and state farm itself makes the estimates on the damage to my car. she is telling me i have to use the select vehicle repair program even though i've stated i wish to go with my own body shop,,@StateFarm,,1100459617866342400,@StateFarm I was told by Gwen you do not take shop estimates and state farm itself makes the estimates on the damage to my car. She is telling me I have to use the select vehicle repair program even though I've stated I wish to go with my own body shop,"{'neg': 0.058, 'neu': 0.893, 'pos': 0.049, 'compound': -0.128}",0.058,0.893,0.049,-0.128,neutral
2019-02-26 08:03:27,EquityRoofing,0,0,0,"state farm offers tips for dealing with power outages, wind damage - wpmt fox 43 ",,,,1100305325952065536,"State Farm offers tips for dealing with power outages, wind damage - WPMT FOX 43 ","{'neg': 0.186, 'neu': 0.814, 'pos': 0.0, 'compound': -0.4939}",0.186,0.814,0.0,-0.4939,negative
2019-02-26 02:26:38,HomelessJun,0,0,0,the insurance i bought largely to cover damage and loss to my wheelchair specifically excludes damage and loss of wheelchairs. you really can't rely on what insurance agents tell you. statefarm,,@StateFarm,,1100220564159979520,The insurance I bought largely to cover damage and loss to my wheelchair specifically excludes damage and loss of wheelchairs. You really can't rely on what insurance agents tell you. @StateFarm,"{'neg': 0.289, 'neu': 0.711, 'pos': 0.0, 'compound': -0.875}",0.289,0.711,0.0,-0.875,negative
2019-02-25 19:16:04,cart3rr,1,0,3,have been trying to file a claim with statefarm to replace my damaged windshield for at least 2 hours today and i’m going to scream i’m not sure why this is such a difficult mess,,@StateFarm,,1100112210293067778,have been trying to file a claim with @StateFarm to replace my damaged windshield for at least 2 hours today and I’m going to scream I’m not sure why this is such a difficult mess,"{'neg': 0.295, 'neu': 0.705, 'pos': 0.0, 'compound': -0.8901}",0.295,0.705,0.0,-0.8901,negative
2019-02-23 21:15:58,jamaaltbailey,0,2,19,thank you to everyone who attended our black history month criminal justice workshop at tracey towers! i hope everyone enjoyed the discussion and hearing from our special guests! bronxdaclark fernandez4ny mrmikeblake nycchr statefarm thefortunesoc,,@BronxDAClark @Fernandez4NY @MrMikeBlake @NYCCHR @StateFarm @thefortunesoc,,1099417606514266113,Thank you to everyone who attended our Black History Month Criminal Justice Workshop at Tracey Towers! I hope everyone enjoyed the discussion and hearing from our special guests! @BronxDAClark @Fernandez4NY @MrMikeBlake @NYCCHR @StateFarm @thefortunesoc,"{'neg': 0.073, 'neu': 0.598, 'pos': 0.329, 'compound': 0.8997}",0.073,0.598,0.329,0.8997,positive
2019-02-23 20:01:08,Innovapad,0,0,0,a good neighbor is there in your time of need & does not try to nickel & dime reimbursement costs like state farm did to homeland park volunteer fire department when they administered life-saving measures to rescue this statefarm insured driver. #supportyourlocalfiredepartment,,@StateFarm,#SupportYourLocalFireDepartment,1099398776274468864,A GOOD NEIGHBOR is there in your time of need & does not try to nickel & dime reimbursement costs like State Farm did to Homeland Park Volunteer Fire Department when they administered life-saving measures to rescue this @StateFarm insured driver. #SupportYourLocalFireDepartment,"{'neg': 0.049, 'neu': 0.774, 'pos': 0.177, 'compound': 0.743}",0.049,0.774,0.177,0.743,positive
2019-02-23 08:14:35,flyingbrantley,0,0,0,"yes hello, state farm, i'm interested in flood insurance. ",,,,1099220966184574976,"Yes hello, state farm, I'm interested in flood insurance. ","{'neg': 0.0, 'neu': 0.565, 'pos': 0.435, 'compound': 0.6597}",0.0,0.565,0.435,0.6597,positive
2019-02-21 16:51:17,_Thornblossom,1,0,0,"i was in an accident with a person with statefarm insurance on january 26, which damaged my car and i still haven’t heard back from statefarm after almost 4 weeks... i’ve been car-less for almost a month!!",,@StateFarm,,1098626222026821632,"I was in an accident with a person with @StateFarm Insurance on January 26, which damaged my car and I still haven’t heard back from StateFarm after almost 4 weeks... I’ve been car-less for almost a month!!","{'neg': 0.158, 'neu': 0.842, 'pos': 0.0, 'compound': -0.7639}",0.158,0.842,0.0,-0.7639,negative
2019-02-21 06:52:38,AllenAyers,0,0,1,"i get hit by a deer, made a claim to state farm, instead of dealing with my local agent they send me to a 1800 service...and then they say sorry no indication of a deer hitting me. do you not know what a damn deer looks like and damage it does? wow #statefarm",,,#statefarm,1098475565944836096,"I get hit by a deer, made a claim to State Farm, instead of dealing with my local agent they send me to a 1800 service...and then they say sorry no indication of a deer hitting me. Do you not know what a damn deer looks like and damage it does? Wow #statefarm","{'neg': 0.15, 'neu': 0.75, 'pos': 0.1, 'compound': -0.2732}",0.15,0.75,0.1,-0.2732,neutral
2019-02-20 17:47:21,KatieROTS,0,0,1,"let’s talk about #statefarm and their “home insurance” they are not helpful, accusatory and still haven’t come to my house although i should “have waited” to fix the damage till they took pics. my kitchen was raining water #fuckthem",,,#statefarm #fuckthem,1098277942659084288,"Let’s talk about #statefarm and their “home insurance” they are not helpful, accusatory and STILL haven’t come to my house although I should “have waited” to fix the damage till they took pics. My kitchen was raining water #fuckthem","{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.6738}",0.13,0.87,0.0,-0.6738,negative
2019-02-20 16:54:49,MaryWallYall,0,0,0,dealing with statefarm for both my flooded storage unit and (hopefully) the rat that decided to live in my car engine...and it is not fun.,,@StateFarm,,1098264725241114625,Dealing with @StateFarm for both my flooded storage unit and (hopefully) the rat that decided to live in my car engine...and it is not fun.,"{'neg': 0.095, 'neu': 0.81, 'pos': 0.095, 'compound': -0.0005}",0.095,0.81,0.095,-0.0005,neutral
2019-02-20 14:39:44,moesbaby99,0,0,1,"learn from me: if you get into an accident on a florida highway and damage any of the support structure (rails and steel lines), you will get bill from the company that maintains that for the state. thank god statefarm took care of it.",,@StateFarm,,1098230727215366145,"Learn from me: if you get into an accident on a Florida highway and damage any of the support structure (rails and steel lines), you WILL get bill from the company that maintains that for the state. Thank god @StateFarm took care of it.","{'neg': 0.115, 'neu': 0.693, 'pos': 0.192, 'compound': 0.4939}",0.115,0.693,0.192,0.4939,positive
2019-02-20 13:55:04,PistoleAgency,0,0,0,what to do if your #car has flood damage – state farm® ,,,#Car,1098219486791065600,What to Do If Your #Car Has Flood Damage – State Farm® ,"{'neg': 0.211, 'neu': 0.789, 'pos': 0.0, 'compound': -0.4939}",0.211,0.789,0.0,-0.4939,negative
2019-02-19 10:50:08,Innovapad,0,0,0,"homeland park volunteer fire department helped life go right for this family by rescuing this state farm insured driver and ; family. statefarm did not return the favor, reimbursing the #fd minimally for their maximum, life-saving efforts. #supportyourlocalfiredepartment #innovapad",,@StateFarm,#fd #SupportYourLocalFireDepartment #InnovaPad,1097810560337494017,"Homeland Park Volunteer Fire Department helped life go right for this family by rescuing this State Farm insured driver &amp; family. @StateFarm did not return the favor, reimbursing the #fd minimally for their maximum, life-saving efforts. #SupportYourLocalFireDepartment #InnovaPad","{'neg': 0.112, 'neu': 0.888, 'pos': 0.0, 'compound': -0.5659}",0.112,0.888,0.0,-0.5659,negative
