date,username,replies,retweets,favorites,text,geo,mentions,hashtags,id,original,score,neg,neu,pos,compound,label
2019-04-29 15:12:48,jeffdill2,1,0,0,"statefarm hi, i'm trying to update the odometer readings through the drive safe &amp; save app (android) but when i try to save the odometer picture, it's throwing an error. i've tried it on 2 different phones – same error on both.",,@StateFarm,,1122881423571083265,"@StateFarm Hi, I'm trying to update the odometer readings through the Drive Safe and ; Save app (Android) but when I try to save the odometer picture, it's throwing an error. I've tried it on 2 different phones – same error on both.","{'neg': 0.133, 'neu': 0.711, 'pos': 0.156, 'compound': 0.0644}",0.133,0.711,0.156,0.0644,neutral
2019-04-29 13:43:37,esandeen,0,0,0,"statefarm i just did an odometer update 2 days ago, but of course the app doesn't show anything about it, so now i'm left wondering about this email today. very bad customer experience, not sure why you neutered the app with the update. ",,@StateFarm,,1122858981289078784,"@StateFarm I just did an odometer update 2 days ago, but of course the app doesn't show anything about it, so now I'm left wondering about this email today. Very bad customer experience, not sure why you neutered the app with the update. ","{'neg': 0.157, 'neu': 0.843, 'pos': 0.0, 'compound': -0.824}",0.157,0.843,0.0,-0.824,negative
2019-04-29 12:27:12,mrsmiller52612,0,0,0,"we have an app through #statefarm that tracks our driving. better driving, better discount! kendall is ducking me points from being on youtube every time we are in the car! ",,,#statefarm,1122839750455517184,"We have an app through #statefarm that tracks our driving. Better driving, better discount! Kendall is ducking me points from being on YouTube every time we are in the car! ","{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.7494}",0.0,0.814,0.186,0.7494,positive
2019-04-28 02:52:25,gwtw4444,1,0,0,statefarm thank you for helping my college daughter today! state farm app roadside assistance. ,,@StateFarm,,1122332711799152640,@StateFarm Thank You for helping my College daughter today! State Farm App roadside assistance. ,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.6114}",0.0,0.706,0.294,0.6114,positive
2019-04-26 21:14:20,jamofpearls,0,0,0,"statefarm please please please fix your drive safe app! it's dinging at me, every thirty seconds, effectively being the opposite of safe!",,@StateFarm,,1121885243785588737,"@StateFarm please please please fix your drive safe app! It's dinging at me, every thirty seconds, effectively being the opposite of safe!","{'neg': 0.0, 'neu': 0.497, 'pos': 0.503, 'compound': 0.9347}",0.0,0.497,0.503,0.9347,positive
2019-04-26 01:36:54,okaykayla2,2,0,3,i think my safe driving app is rigged against me?? it's docking me points for talking on the phone even though it's bluetooth and connected to my car? is this allowed statefarm??? ,,@StateFarm,,1121588935090556933,I think my safe driving app is rigged against me?? it's docking me points for talking on the phone even though it's bluetooth and connected to my car? is this allowed @StateFarm??? ,"{'neg': 0.069, 'neu': 0.825, 'pos': 0.106, 'compound': 0.3313}",0.069,0.825,0.106,0.3313,positive
2019-04-25 19:43:29,JoeyForte,1,0,2,5 jobs i’ve had: 1. chick fil a 2. sign spinner for simple mobile 3. houseman for hilton 4. insurance agent for state farm 5. help desk (it) ya boi is versatile,,,,1121499992068382720,5 Jobs I’ve had: 1. Chick Fil A 2. Sign spinner for Simple Mobile 3. Houseman for Hilton 4. Insurance Agent for State Farm 5. Help desk (IT) Ya boi is versatile,"{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.4019}",0.0,0.92,0.08,0.4019,positive
2019-04-24 15:02:36,boolet_fancy,1,0,2,shout out to state farm for being the fastest company to respond to my application for employment. 1:57 pm applied... 3pm denied. ,,,,1121066918528671745,Shout out to State Farm for being the fastest company to respond to my application for employment. 1:57 pm applied... 3pm denied. ,"{'neg': 0.121, 'neu': 0.879, 'pos': 0.0, 'compound': -0.4404}",0.121,0.879,0.0,-0.4404,negative
2019-04-24 00:28:00,atalbarado,1,0,0,statefarm app has not let me on all afternoon! i get to the verify identity and then it times out on me!! seriously frustrated and trying to pay my bill!,,@StateFarm,,1120846820450689024,@StateFarm app has not let me on all afternoon! I get to the verify identity and then it times out on me!! Seriously frustrated and trying to pay my bill!,"{'neg': 0.221, 'neu': 0.779, 'pos': 0.0, 'compound': -0.7696}",0.221,0.779,0.0,-0.7696,negative
2019-04-23 11:24:57,Vathan_G,1,0,0,statefarm #heretohelp drive wise app is working on and off... it is missing to record trips quite often ...everytime i have to reinstall the app but it sucks...,,@StateFarm,#HereToHelp,1120649758039629824,@StateFarm #HereToHelp drive wise app is working on and off... It is missing to record trips quite often ...Everytime I have to reinstall the app but it sucks...,"{'neg': 0.152, 'neu': 0.784, 'pos': 0.064, 'compound': -0.4215}",0.152,0.784,0.064,-0.4215,negative
2019-04-22 17:51:35,cnbintucson,0,0,0,statefarm the updated safe driving app sucks. i wanted to start a new podcast. so i pulled off the road and stoped completely and put my vehicle in park. got dinged for using my phone while driving. fix your app.,,@StateFarm,,1120384669155876872,@StateFarm The updated safe driving app sucks. I wanted to start a new podcast. So I pulled off the road and stoped completely and put my vehicle in park. Got dinged for using my phone while driving. Fix your app.,"{'neg': 0.058, 'neu': 0.876, 'pos': 0.067, 'compound': 0.1027}",0.058,0.876,0.067,0.1027,neutral
2019-04-21 17:07:30,kdflint_,4,1,2,"the new update of the drive safe & save is horrendous. it points me for ‘phone use’ even when i don’t touch my phone the whole trip. also, how did i get pointed for ‘fast cornering’ on a nearly straight stretch of highway? statefarm ",,@StateFarm,,1120011189256376327,"The new update of the Drive Safe & Save is horrendous. It points me for ‘phone use’ even when I don’t touch my phone the whole trip. Also, how did I get pointed for ‘Fast Cornering’ on a nearly straight stretch of highway? @StateFarm ","{'neg': 0.073, 'neu': 0.772, 'pos': 0.154, 'compound': 0.4939}",0.073,0.772,0.154,0.4939,positive
2019-04-21 01:02:05,MarkSkwarski,1,0,0,"statefarm your drive safe and save app's ""easy to use camera"" keeps crashing and i can't upload my odometer to get my discount! what do i do?",,@StateFarm,,1119768230912905216,"@StateFarm your Drive Safe and Save app's ""easy to use camera"" keeps crashing and I can't upload my odometer to get my discount! What do I do?","{'neg': 0.0, 'neu': 0.721, 'pos': 0.279, 'compound': 0.8516}",0.0,0.721,0.279,0.8516,positive
2019-04-20 20:14:10,sheREIGNS_,0,0,0,damn this state farm app tracks my phone use too which can make my discount lower/higher. ,,,,1119695773615230987,Damn this State Farm app tracks my phone use too which can make my discount lower/higher. ,"{'neg': 0.153, 'neu': 0.847, 'pos': 0.0, 'compound': -0.4019}",0.153,0.847,0.0,-0.4019,negative
2019-04-19 12:53:22,Puppymo89920170,0,0,0,#putthatinyourpipe patunleashed keithmalinak would you like to save money on car insurance. do you like to be tracked everywhere you go. how fast you went what route you took. how you start and stop. progressive snapshot allstate drive wise state farm drive safe. 1984 is here ,,@PatUnleashed @KeithMalinak,#PutThatInYourPipe,1119222457087537152,#PutThatInYourPipe @PatUnleashed @KeithMalinak Would you like to save money on car insurance. Do you like to be tracked everywhere you go. How fast you went what route you took. How you start and stop. Progressive snapshot Allstate Drive wise state farm drive safe. 1984 is here ,"{'neg': 0.039, 'neu': 0.709, 'pos': 0.252, 'compound': 0.9001}",0.039,0.709,0.252,0.9001,positive
2019-04-18 19:35:09,dysonphotograph,0,0,0,thank you state farm for your drive safe and save!,,,,1118961180448448512,Thank you State Farm for your Drive Safe and Save!,"{'neg': 0.0, 'neu': 0.44, 'pos': 0.56, 'compound': 0.8356}",0.0,0.44,0.56,0.8356,positive
2019-04-18 19:28:27,dopeboijrr,1,0,0,4 days of having this state farm drive safe and save dongle and it seems to be going pretty well. i’m actually a good driver. shoutout to all the haters flugumk,,@flugumk,,1118959494292213761,4 days of having this State Farm Drive Safe and Save dongle and it seems to be going pretty well. I’m actually a good driver. Shoutout to all the haters @flugumk,"{'neg': 0.075, 'neu': 0.588, 'pos': 0.336, 'compound': 0.8779}",0.075,0.588,0.336,0.8779,positive
2019-04-18 14:59:13,K96Radio,0,0,0,movie country songs throwback thursday. vote for statefarm drive at 5 top 5 songs. ballot 3 of 3. download the k96 app to listen everywhere! shaniatwain (twister) trishayearwood (con air),,@StateFarm @ShaniaTwain @trishayearwood,,1118891738335256576,Movie Country Songs Throwback Thursday. Vote for @StateFarm Drive at 5 top 5 songs. Ballot 3 of 3. Download the K96 app to listen everywhere! @ShaniaTwain (Twister) @trishayearwood (Con Air),"{'neg': 0.0, 'neu': 0.933, 'pos': 0.067, 'compound': 0.2714}",0.0,0.933,0.067,0.2714,neutral
2019-04-18 14:59:11,K96Radio,0,0,0,movie country songs throwback thursday. vote for statefarm drive at 5 top 5 songs. ballot 2 of 3. download the k96 app to listen everywhere! thetimmcgraw (flicka) waylon jennings (dukes of hazzard) johnny cash &amp; june carter cash (walk the line) clint_black (maverick),,@StateFarm @TheTimMcGraw @Clint_Black,,1118891729858519041,Movie Country Songs Throwback Thursday. Vote for @StateFarm Drive at 5 top 5 songs. Ballot 2 of 3. Download the K96 app to listen everywhere! @TheTimMcGraw (Flicka) Waylon Jennings (Dukes Of Hazzard) Johnny Cash and ; June Carter Cash (Walk The Line) @Clint_Black (Maverick),"{'neg': 0.0, 'neu': 0.954, 'pos': 0.046, 'compound': 0.2714}",0.0,0.954,0.046,0.2714,neutral
2019-04-18 14:59:07,K96Radio,0,0,0,movie country songs throwback thursday. vote for statefarm drive at 5 top 5 songs. ballot 1 of 3. download the k96 app to listen everywhere! lorettalynn (coal miner's daughter) johnny lee (urban cowboy) rascalflatts (cars) georgestrait (pure country),,@StateFarm @LorettaLynn @rascalflatts @GeorgeStrait,,1118891715094556672,Movie Country Songs Throwback Thursday. Vote for @StateFarm Drive at 5 top 5 songs. Ballot 1 of 3. Download the K96 app to listen everywhere! @LorettaLynn (Coal Miner's Daughter) Johnny Lee (Urban Cowboy) @rascalflatts (Cars) @GeorgeStrait (Pure Country),"{'neg': 0.0, 'neu': 0.946, 'pos': 0.054, 'compound': 0.2714}",0.0,0.946,0.054,0.2714,neutral
2019-04-18 14:49:22,yellowdarthone,1,0,0,hey statefarm! your #drivesafeandsave program is awesome... however can we update the app so i can indicate i am the passenger when i am not driving? my bf’s driving rating shouldn’t drop because i am playing on my phone (which is what we use to link to the beacon) k? thanks!,,@StateFarm,#drivesafeandsave,1118889261506293760,Hey @StateFarm! Your #drivesafeandsave program is awesome... however can we update the app so I can indicate I am the passenger when I am not driving? My BF’s Driving rating shouldn’t drop because I am playing on my phone (which is what we use to link to the beacon) k? Thanks!,"{'neg': 0.036, 'neu': 0.799, 'pos': 0.166, 'compound': 0.8245}",0.036,0.799,0.166,0.8245,positive
2019-04-17 01:53:34,debonairdiana,1,0,1,if anyone is 1) under the age of 25 2) don't have any accidents in the last 3 years 3) are insured with statefarm - they offer a driver discount if you get a certificate by using their steer clear app to monitor 5 hrs of driving + watching some common sense modules: ,,@StateFarm,,1118331636301492224,If anyone is 1) under the age of 25 2) don't have any accidents in the last 3 years 3) are insured with @StateFarm - they offer a driver discount if you get a certificate by using their steer clear app to monitor 5 hrs of driving + watching some common sense modules: ,"{'neg': 0.0, 'neu': 0.918, 'pos': 0.082, 'compound': 0.5517}",0.0,0.918,0.082,0.5517,positive
2019-04-16 21:25:31,HarpMarron,0,0,0,"question the drive & safe for state farm works for you? since i download the app is not working., enter all the information but in hour keep closeth the app., this is extresante te pasa a ti. ",,,,1118264177943031809,"Question the Drive & Safe for State Farm works for you? since I download the app is not working., Enter all the information but in hour keep closeth the app., this is extresante te pasa a ti. ","{'neg': 0.0, 'neu': 0.949, 'pos': 0.051, 'compound': 0.2382}",0.0,0.949,0.051,0.2382,neutral
2019-04-16 15:08:18,davidweihe,1,0,0,"statefarm having problems with your drive safe and save app not reporting trips, what can i do?",,@StateFarm,,1118169249879609344,"@StateFarm having problems with your drive safe and save app not reporting trips, what can I do?","{'neg': 0.118, 'neu': 0.614, 'pos': 0.268, 'compound': 0.5267}",0.118,0.614,0.268,0.5267,positive
2019-04-15 04:49:17,ztrain21,1,0,0,statefarm my app for drive safe lets me take a picture then the app crashes..,,@StateFarm,,1117651081595502597,@StateFarm my app for drive safe lets me take a picture then the app crashes..,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4404}",0.0,0.828,0.172,0.4404,positive
2019-04-14 07:39:34,lexy__cani,2,0,2,"i have an expired license (which i didnt have on me), expired registration, and no insurance (as soon as i opened my state farm app to show him my “insurance” he was like cool that’s all i needed and my dumb ass said umm haha really???) and somehow got off without a single ticket",,,,1117331548452347904,"I have an expired license (which I didnt have on me), expired registration, and no insurance (as soon as I opened my state farm app to show him my “insurance” he was like cool that’s all I needed and My dumb ass said umm haha really???) and somehow got off without a single ticket","{'neg': 0.146, 'neu': 0.735, 'pos': 0.119, 'compound': -0.4098}",0.146,0.735,0.119,-0.4098,negative
